0.000000000000000000e+00,5.551115123125783010e-18,5.551115123125783010e-18
0.000000000000000000e+00,5.551115123125783010e-18,3.000000000000000444e-01
0.000000000000000000e+00,5.551115123125783010e-18,6.000000000000000888e-01
0.000000000000000000e+00,1.110223024625156602e-17,1.000000000000000222e+00
0.000000000000000000e+00,3.000000000000000444e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.000000000000000444e-01,3.000000000000000444e-01
0.000000000000000000e+00,3.000000000000000444e-01,6.000000000000000888e-01
0.000000000000000000e+00,3.000000000000000999e-01,1.000000000000000222e+00
0.000000000000000000e+00,6.000000000000000888e-01,0.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000888e-01,3.000000000000000444e-01
0.000000000000000000e+00,6.000000000000000888e-01,6.000000000000000888e-01
0.000000000000000000e+00,6.000000000000001998e-01,1.000000000000000222e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000444e-01
0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000888e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.000000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000222e-01,0.000000000000000000e+00,3.000000000000000444e-01
4.000000000000000222e-01,0.000000000000000000e+00,6.000000000000000888e-01
4.000000000000000222e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.000000000000000222e-01,3.000000000000000444e-01,0.000000000000000000e+00
4.000000000000000222e-01,3.000000000000000444e-01,1.000000000000000000e+00
4.000000000000000222e-01,6.000000000000000888e-01,0.000000000000000000e+00
4.000000000000000222e-01,6.000000000000000888e-01,1.000000000000000000e+00
4.000000000000000222e-01,1.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.000000000000000000e+00,3.000000000000000444e-01
4.000000000000000222e-01,1.000000000000000000e+00,6.000000000000000888e-01
4.000000000000000222e-01,1.000000000000000000e+00,1.000000000000000000e+00
8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000444e-01,0.000000000000000000e+00,3.000000000000000444e-01
8.000000000000000444e-01,0.000000000000000000e+00,6.000000000000000888e-01
8.000000000000000444e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.000000000000000444e-01,3.000000000000000444e-01,0.000000000000000000e+00
8.000000000000000444e-01,3.000000000000000444e-01,1.000000000000000000e+00
8.000000000000000444e-01,6.000000000000000888e-01,0.000000000000000000e+00
8.000000000000000444e-01,6.000000000000000888e-01,1.000000000000000000e+00
8.000000000000000444e-01,1.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000444e-01,1.000000000000000000e+00,3.000000000000000444e-01
8.000000000000000444e-01,1.000000000000000000e+00,6.000000000000000888e-01
8.000000000000000444e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.300000000000000044e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000044e+00,0.000000000000000000e+00,3.000000000000000444e-01
1.300000000000000044e+00,0.000000000000000000e+00,6.000000000000000888e-01
1.300000000000000044e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.300000000000000044e+00,3.000000000000000444e-01,0.000000000000000000e+00
1.300000000000000044e+00,3.000000000000000444e-01,1.000000000000000000e+00
1.300000000000000044e+00,6.000000000000000888e-01,0.000000000000000000e+00
1.300000000000000044e+00,6.000000000000000888e-01,1.000000000000000000e+00
1.300000000000000044e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000044e+00,1.000000000000000000e+00,3.000000000000000444e-01
1.300000000000000044e+00,1.000000000000000000e+00,6.000000000000000888e-01
1.300000000000000044e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.700000000000000178e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.700000000000000178e+00,0.000000000000000000e+00,3.000000000000000444e-01
1.700000000000000178e+00,0.000000000000000000e+00,6.000000000000000888e-01
1.700000000000000178e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.700000000000000178e+00,3.000000000000000444e-01,0.000000000000000000e+00
1.700000000000000178e+00,3.000000000000000444e-01,1.000000000000000000e+00
1.700000000000000178e+00,6.000000000000000888e-01,0.000000000000000000e+00
1.700000000000000178e+00,6.000000000000000888e-01,1.000000000000000000e+00
1.700000000000000178e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.700000000000000178e+00,1.000000000000000000e+00,3.000000000000000444e-01
1.700000000000000178e+00,1.000000000000000000e+00,6.000000000000000888e-01
1.700000000000000178e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.200000000000000178e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.200000000000000178e+00,0.000000000000000000e+00,3.000000000000000444e-01
2.200000000000000178e+00,0.000000000000000000e+00,6.000000000000000888e-01
2.200000000000000178e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.200000000000000178e+00,3.000000000000000444e-01,0.000000000000000000e+00
2.200000000000000178e+00,3.000000000000000444e-01,1.000000000000000000e+00
2.200000000000000178e+00,6.000000000000000888e-01,0.000000000000000000e+00
2.200000000000000178e+00,6.000000000000000888e-01,1.000000000000000000e+00
2.200000000000000178e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.200000000000000178e+00,1.000000000000000000e+00,3.000000000000000444e-01
2.200000000000000178e+00,1.000000000000000000e+00,6.000000000000000888e-01
2.200000000000000178e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.600000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.600000000000000089e+00,0.000000000000000000e+00,3.000000000000000444e-01
2.600000000000000089e+00,0.000000000000000000e+00,6.000000000000000888e-01
2.600000000000000089e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.600000000000000089e+00,3.000000000000000444e-01,0.000000000000000000e+00
2.600000000000000089e+00,3.000000000000000444e-01,1.000000000000000000e+00
2.600000000000000089e+00,6.000000000000000888e-01,0.000000000000000000e+00
2.600000000000000089e+00,6.000000000000000888e-01,1.000000000000000000e+00
2.600000000000000089e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.600000000000000089e+00,1.000000000000000000e+00,3.000000000000000444e-01
2.600000000000000089e+00,1.000000000000000000e+00,6.000000000000000888e-01
2.600000000000000089e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.100000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.100000000000000089e+00,0.000000000000000000e+00,3.000000000000000444e-01
3.100000000000000089e+00,0.000000000000000000e+00,6.000000000000000888e-01
3.100000000000000089e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.100000000000000089e+00,3.000000000000000444e-01,0.000000000000000000e+00
3.100000000000000089e+00,3.000000000000000444e-01,1.000000000000000000e+00
3.100000000000000089e+00,6.000000000000000888e-01,0.000000000000000000e+00
3.100000000000000089e+00,6.000000000000000888e-01,1.000000000000000000e+00
3.100000000000000089e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.100000000000000089e+00,1.000000000000000000e+00,3.000000000000000444e-01
3.100000000000000089e+00,1.000000000000000000e+00,6.000000000000000888e-01
3.100000000000000089e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000000e+00,0.000000000000000000e+00,3.000000000000000444e-01
3.500000000000000000e+00,0.000000000000000000e+00,6.000000000000000888e-01
3.500000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.500000000000000000e+00,3.000000000000000444e-01,0.000000000000000000e+00
3.500000000000000000e+00,3.000000000000000444e-01,1.000000000000000000e+00
3.500000000000000000e+00,6.000000000000000888e-01,0.000000000000000000e+00
3.500000000000000000e+00,6.000000000000000888e-01,1.000000000000000000e+00
3.500000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000000e+00,1.000000000000000000e+00,3.000000000000000444e-01
3.500000000000000000e+00,1.000000000000000000e+00,6.000000000000000888e-01
3.500000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000444e-01
4.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000888e-01
4.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.000000000000000000e+00,3.000000000000000444e-01,0.000000000000000000e+00
4.000000000000000000e+00,3.000000000000000444e-01,3.000000000000000444e-01
4.000000000000000000e+00,3.000000000000000444e-01,6.000000000000000888e-01
4.000000000000000000e+00,3.000000000000000444e-01,1.000000000000000000e+00
4.000000000000000000e+00,6.000000000000000888e-01,0.000000000000000000e+00
4.000000000000000000e+00,6.000000000000000888e-01,3.000000000000000444e-01
4.000000000000000000e+00,6.000000000000000888e-01,6.000000000000000888e-01
4.000000000000000000e+00,6.000000000000000888e-01,1.000000000000000000e+00
4.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000444e-01
4.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000888e-01
4.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
